Starting "SYS"."SYS_EXPORT_TABLE_01":  
W-1 Startup on instance 1 took 1 seconds
W-1 Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
W-1 Processing object type TABLE_EXPORT/TABLE/TABLE
W-1      Completed 145 TABLE objects in 48 seconds
W-1 . . exported "SYS"."WRH$$1_$$_RSRC_PDB_METRIC"            23.7 KB      57 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_RSRC_PLAN"                  14.3 KB      57 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_RULE_SET"                     11 KB       2 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SEG_STAT"                  248.2 KB    1441 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SEG_STAT_OBJ"               43.5 KB     297 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SERVICE_NAME"                7.5 KB       5 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SERVICE_STAT"              145.5 KB    3230 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SERVICE_WAIT_CLASS"         30.1 KB     372 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SESSMETRIC_HISTORY"            0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SESS_NETWORK"                  0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SESS_SGA_STATS"                0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SESS_TIME_STATS"               0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SGA"                        11.2 KB      76 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SGASTAT"                    46.8 KB     660 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SGA_TARGET_ADVICE"          13.4 KB     114 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SHARED_POOL_ADVICE"         40.4 KB     478 rows in 1 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SHARED_SERVER_SUMMARY"      15.9 KB      19 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SQLCOMMAND_NAME"            15.5 KB     215 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SQLSTAT"                     550 KB    1807 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SQL_BIND_METADATA"          60.3 KB     768 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SQL_SUMMARY"                11.1 KB      56 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SQL_WORKAREA_HISTOGRAM"     15.8 KB     134 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_STAT_NAME"                 176.9 KB    2882 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_STREAMS_APPLY_SUM"             0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_STREAMS_CAPTURE"               0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_STREAMS_POOL_ADVICE"        11.2 KB      40 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SYSMETRIC_HISTORY"           1.3 MB   23368 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SYSMETRIC_SUMMARY"         273.4 KB    3059 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SYSSTAT"                     1.8 MB   54207 rows in 1 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SYSTEM_EVENT"              118.1 KB    2116 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_SYS_TIME_MODEL"               29 KB     589 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_TABLESPACE"                  9.7 KB      10 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_TABLESPACE_SPACE_USAGE"     22.4 KB     228 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_TABLESPACE_STAT"            20.5 KB     152 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_TEMPFILE"                    9.3 KB       3 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_TEMPSTATXS"                 15.5 KB      57 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_THREAD"                     10.5 KB      19 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_TOPLEVELCALL_NAME"          12.9 KB     163 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_UNDOSTAT"                   27.5 KB     101 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_WAITCLASSMETRIC_HISTORY"       0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_WAITSTAT"                     53 KB    1026 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRM$$1_$$_ACTIVE_PDBS"                   0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRM$$1_$$_COLORED_SQL"                   0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRM$$1_$$_DATABASE_INSTANCE"          12.8 KB       3 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRM$$1_$$_PDB_INSTANCE"                 10 KB       9 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRM$$1_$$_PDB_IN_SNAP"                 9.5 KB      57 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRM$$1_$$_SNAPSHOT"                   13.7 KB      19 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRM$$1_$$_SNAPSHOT_DETAILS"           98.9 KB    1920 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRM$$1_$$_SNAP_ERROR"                    0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRM$$1_$$_WR_CONTROL"                 17.2 KB       1 rows in 0 seconds using direct_path
W-1      Completed 145 TABLE_EXPORT/TABLE/TABLE_DATA objects in 10 seconds
W-1 Master table "SYS"."SYS_EXPORT_TABLE_01" successfully loaded/unloaded
Generating checksums for dump file set
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_01 is:
  /var/tellme/obackup/awrdat_5_23.dmp
Job "SYS"."SYS_EXPORT_TABLE_01" successfully completed at Tue May 27 07:54:12 2025 elapsed 0 00:01:56
